id,newcode,newcode2,delete,ValLabNum,ValLabel,var2000_1,var2000_2,var2001_1,var2001_2,var2002_1,var2002_2,var2003_1,var2003_2,var2004_1,var2004_2,var2005_1,,,,,
362,BusEnvNoisy,busenvnoisy,,1,Yes,,,Q423Nois_Feb2001,,,,,,,,,,,,,
362,BusEnvNoisy,busenvnoisy,,2,No,,,Q423Nois_Feb2001,,,,,,,,,,,,,
362,BusEnvNoisy,busenvnoisy,,8,Not applicable,,,Q423Nois_Feb2001,,,,,,,,,,,,,
362,BusEnvNoisy,busenvnoisy,,9,Unspecified,,,Q423Nois_Feb2001,,,,,,,,,,,,,
363,BusEnvDirty,busenvdirty,,1,Yes,,,Q423Dirt_Feb2001,,,,,,,,,,,,,
363,BusEnvDirty,busenvdirty,,2,No,,,Q423Dirt_Feb2001,,,,,,,,,,,,,
363,BusEnvDirty,busenvdirty,,8,Not applicable,,,Q423Dirt_Feb2001,,,,,,,,,,,,,
363,BusEnvDirty,busenvdirty,,9,Unspecified,,,Q423Dirt_Feb2001,,,,,,,,,,,,,
364,BusEnvSmells,busenvsmells,,1,Yes,,,Q423Smel_Feb2001,,,,,,,,,,,,,
364,BusEnvSmells,busenvsmells,,2,No,,,Q423Smel_Feb2001,,,,,,,,,,,,,
364,BusEnvSmells,busenvsmells,,8,Not applicable,,,Q423Smel_Feb2001,,,,,,,,,,,,,
364,BusEnvSmells,busenvsmells,,9,Unspecified,,,Q423Smel_Feb2001,,,,,,,,,,,,,
365,BusEnvBadLght,busenvbadlight,,1,Yes,,,Q423BadL_Feb2001,,,,,,,,,,,,,
365,BusEnvBadLght,busenvbadlight,,2,No,,,Q423BadL_Feb2001,,,,,,,,,,,,,
365,BusEnvBadLght,busenvbadlight,,8,Not applicable,,,Q423BadL_Feb2001,,,,,,,,,,,,,
365,BusEnvBadLght,busenvbadlight,,9,Unspecified,,,Q423BadL_Feb2001,,,,,,,,,,,,,
366,BusEnvDgrsSubst,busenvdangsubst,,1,Yes,,,Q423Dgrs_Feb2001,,,,,,,,,,,,,
366,BusEnvDgrsSubst,busenvdangsubst,,2,No,,,Q423Dgrs_Feb2001,,,,,,,,,,,,,
366,BusEnvDgrsSubst,busenvdangsubst,,8,Not applicable,,,Q423Dgrs_Feb2001,,,,,,,,,,,,,
366,BusEnvDgrsSubst,busenvdangsubst,,9,Unspecified,,,Q423Dgrs_Feb2001,,,,,,,,,,,,,
367,BusEnvDgrsTools,busenvdangtools,,1,Yes,,,Q423DgrT_Feb2001,,,,,,,,,,,,,
367,BusEnvDgrsTools,busenvdangtools,,2,No,,,Q423DgrT_Feb2001,,,,,,,,,,,,,
367,BusEnvDgrsTools,busenvdangtools,,8,Not applicable,,,Q423DgrT_Feb2001,,,,,,,,,,,,,
367,BusEnvDgrsTools,busenvdangtools,,9,Unspecified,,,Q423DgrT_Feb2001,,,,,,,,,,,,,
368,BusEnvDgrsAnmls,busenvdanganimals,,1,Yes,,,Q423DgrA_Feb2001,,,,,,,,,,,,,
368,BusEnvDgrsAnmls,busenvdanganimals,,2,No,,,Q423DgrA_Feb2001,,,,,,,,,,,,,
368,BusEnvDgrsAnmls,busenvdanganimals,,8,Not applicable,,,Q423DgrA_Feb2001,,,,,,,,,,,,,
368,BusEnvDgrsAnmls,busenvdanganimals,,9,Unspecified,,,Q423DgrA_Feb2001,,,,,,,,,,,,,
369,BusEnvBadSan,busenvbadsanit,,1,Yes,,,Q423BadS_Feb2001,,,,,,,,,,,,,
369,BusEnvBadSan,busenvbadsanit,,2,No,,,Q423BadS_Feb2001,,,,,,,,,,,,,
369,BusEnvBadSan,busenvbadsanit,,8,Not applicable,,,Q423BadS_Feb2001,,,,,,,,,,,,,
369,BusEnvBadSan,busenvbadsanit,,9,Unspecified,,,Q423BadS_Feb2001,,,,,,,,,,,,,
370,BusEnvCramped,busenvcramped,,1,Yes,,,Q423Cram_Feb2001,,,,,,,,,,,,,
370,BusEnvCramped,busenvcramped,,2,No,,,Q423Cram_Feb2001,,,,,,,,,,,,,
370,BusEnvCramped,busenvcramped,,8,Not applicable,,,Q423Cram_Feb2001,,,,,,,,,,,,,
370,BusEnvCramped,busenvcramped,,9,Unspecified,,,Q423Cram_Feb2001,,,,,,,,,,,,,
371,BusEnvOtherBad,busenvotherbad,,1,Yes,,,Q423Othr_Feb2001,,,,,,,,,,,,,
371,BusEnvOtherBad,busenvotherbad,,2,No,,,Q423Othr_Feb2001,,,,,,,,,,,,,
371,BusEnvOtherBad,busenvotherbad,,8,Not applicable,,,Q423Othr_Feb2001,,,,,,,,,,,,,
371,BusEnvOtherBad,busenvotherbad,,9,Unspecified,,,Q423Othr_Feb2001,,,,,,,,,,,,,
372,BusInjured,businjured,,1,Yes,,,Q424_Inj_Feb2001,,,,,,,,,,,,,
372,BusInjured,businjured,,2,No,,,Q424_Inj_Feb2001,,,,,,,,,,,,,
372,BusInjured,businjured,,3,Don't know,,,Q424_Inj_Feb2001,,,,,,,,,,,,,
372,BusInjured,businjured,,8,Not applicable,,,Q424_Inj_Feb2001,,,,,,,,,,,,,
372,BusInjured,businjured,,9,Unspecified,,,Q424_Inj_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,1,1 time,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,2,2 times,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,3,3 times,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,4,4 times,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,5,5 or more times,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,6,Don’t know,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,8,Not applicable,,,Q425NumT_Feb2001,,,,,,,,,,,,,
373,BusInjuredNum,businjnum,,9,Unspecified,,,Q425NumT_Feb2001,,,,,,,,,,,,,
374,BusInjuredBed,businjbed,,1,Yes,,,Q426Stay_Feb2001,,,,,,,,,,,,,
374,BusInjuredBed,businjbed,,2,No,,,Q426Stay_Feb2001,,,,,,,,,,,,,
374,BusInjuredBed,businjbed,,8,Not applicable,,,Q426Stay_Feb2001,,,,,,,,,,,,,
374,BusInjuredBed,businjbed,,9,Unspecified,,,Q426Stay_Feb2001,,,,,,,,,,,,,
375,BusInjuredMed,businjmed,,1,Yes,,,Q426Medi_Feb2001,,,,,,,,,,,,,
375,BusInjuredMed,businjmed,,2,No,,,Q426Medi_Feb2001,,,,,,,,,,,,,
375,BusInjuredMed,businjmed,,8,Not applicable,,,Q426Medi_Feb2001,,,,,,,,,,,,,
375,BusInjuredMed,businjmed,,9,Unspecified,,,Q426Medi_Feb2001,,,,,,,,,,,,,
376,BusInjuredPain,businjpain,,1,Yes,,,Q426Pain_Feb2001,,,,,,,,,,,,,
376,BusInjuredPain,businjpain,,2,No,,,Q426Pain_Feb2001,,,,,,,,,,,,,
376,BusInjuredPain,businjpain,,8,Not applicable,,,Q426Pain_Feb2001,,,,,,,,,,,,,
376,BusInjuredPain,businjpain,,9,Unspecified,,,Q426Pain_Feb2001,,,,,,,,,,,,,
1006,BusInjuredIll,businjill,,1,Yes,,,Q428Illn_Feb2001,,,,,,,,,,,,,
1006,BusInjuredIll,businjill,,2,No,,,Q428Illn_Feb2001,,,,,,,,,,,,,
1006,BusInjuredIll,businjill,,3,Don't know,,,Q428Illn_Feb2001,,,,,,,,,,,,,
1006,BusInjuredIll,businjill,,8,Not applicable,,,Q428Illn_Feb2001,,,,,,,,,,,,,
1006,BusInjuredIll,businjill,,9,Unspecified,,,Q428Illn_Feb2001,,,,,,,,,,,,,
377,BusInjuredDisable,businjdisable,,1,Yes,,,Q426Disa_Feb2001,,,,,,,,,,,,,
377,BusInjuredDisable,businjdisable,,2,No,,,Q426Disa_Feb2001,,,,,,,,,,,,,
377,BusInjuredDisable,businjdisable,,8,Not applicable,,,Q426Disa_Feb2001,,,,,,,,,,,,,
377,BusInjuredDisable,businjdisable,,9,Unspecified,,,Q426Disa_Feb2001,,,,,,,,,,,,,
378,BusInjuredOther,businjother,,1,Yes,,,Q426Othr_Feb2001,,,,,,,,,,,,,
378,BusInjuredOther,businjother,,2,No,,,Q426Othr_Feb2001,,,,,,,,,,,,,
378,BusInjuredOther,businjother,,8,Not applicable,,,Q426Othr_Feb2001,,,,,,,,,,,,,
378,BusInjuredOther,businjother,,9,Unspecified,,,Q426Othr_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,1,Machinery or tools,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,2,A fall or something falling,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,3,A person,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,4,An animal,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,5,Other,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,6,Don't know,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,8,Not applicable,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
379,BusInjuredCause,businjcause,,9,Unspecified,,,Q427MrSN_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,1,"Yes, often or regularly",,,Q429Heav_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,2,"Yes, sometimes",,,Q429Heav_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,3,"Yes, but seldom",,,Q429Heav_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,4,"No, never",,,Q429Heav_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,5,Don't know,,,Q429Heav_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,8,Not applicable,,,Q429Heav_Feb2001,,,,,,,,,,,,,
380,BusPhysWork,busphyswork,,9,Unspecified,,,Q429Heav_Feb2001,,,,,,,,,,,,,
382,IncomeGrp,incomegrp,,1,None,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,2,R1 - R200,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,3,R201 - R500,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,4,R501 – R1 000,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,5,R1 001 - R1 500,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,6,R1 501 - R2 500,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,7,R2 501 - R3 500,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,8,R3 501 - R4 500,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,9,R4 501 - R6 000,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,10,R6 001 - R8 000,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,11,R8 001 - R11 000,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,12,R11 001 - R16 000,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,13,R16001 -R30 000,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,14,R30001- R8799999,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,15,Don't Know,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,16,Refuse,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,88,Not applicable,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
382,IncomeGrp,incomegrp,,99,Unspecified,,,IncmGrp_Feb2001,IncmGrp_Sep2001,IncmGrp_Feb2002,IncmGrp_Sep2002,IncmGrp_Mar2003,IncmGrp_Sep2003,IncmGrp,IncmGrp,IncmGrp,,,,,
383,SearchLength2,searchlength2,,1,Less than a month,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,2,1 month to less than 2 months,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,3,2 months to less than 3 months,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,4,3 months to less than 4 months,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,5,4 months to less than 6 months,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,6,6 months to less than 1 year,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,7,1 year to less than 3 years,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,8,3 years or more,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,9,Don’t know,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,10,Not applicable,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,88,Not applicable,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
383,SearchLength2,searchlength2,,99,Unspecified,,,,Q36TimSe_Sep2001,Q36TimSe_Feb2002,Q39TimSe_Sep2002,Q39TimSe_Mar2003,,Q39TimSee,,,,,,,
386,VoluntryWk,voluntarywork,,1,Yes,,,,Q54Volun_Sep2001,Q54Volun_Feb2002,Q54Volun_Sep2002,Q54Volun_Mar2003,Q54Volun_Sep2003,Q54Volun,Q54Volun,Q64Volun,,,,,
386,VoluntryWk,voluntarywork,,2,No,,,,Q54Volun_Sep2001,Q54Volun_Feb2002,Q54Volun_Sep2002,Q54Volun_Mar2003,Q54Volun_Sep2003,Q54Volun,Q54Volun,Q64Volun,,,,,
386,VoluntryWk,voluntarywork,,9,Unspecified,,,,Q54Volun_Sep2001,Q54Volun_Feb2002,Q54Volun_Sep2002,Q54Volun_Mar2003,Q54Volun_Sep2003,Q54Volun,Q54Volun,Q64Volun,,,,,
387,VoluntrySick,volsick,,1,Yes,,,,Q55aVday_Sep2001,Q55Vdayh_Feb2002,Q55aVday_Sep2002,Q55aVday_Mar2003,Q55aVday_Sep2003,Q55aVday,Q55aVday,Q65aVday,,,,,
387,VoluntrySick,volsick,,2,No,,,,Q55aVday_Sep2001,Q55Vdayh_Feb2002,Q55aVday_Sep2002,Q55aVday_Mar2003,Q55aVday_Sep2003,Q55aVday,Q55aVday,Q65aVday,,,,,
387,VoluntrySick,volsick,,8,Not applicable,,,,Q55aVday_Sep2001,Q55Vdayh_Feb2002,Q55aVday_Sep2002,Q55aVday_Mar2003,Q55aVday_Sep2003,Q55aVday,Q55aVday,Q65aVday,,,,,
387,VoluntrySick,volsick,,9,Unspecified,,,,Q55aVday_Sep2001,Q55Vdayh_Feb2002,Q55aVday_Sep2002,Q55aVday_Mar2003,Q55aVday_Sep2003,Q55aVday,Q55aVday,Q65aVday,,,,,
388,VoluntryMedCare,volmedcare,,1,Yes,,,,Q55bMedC_Sep2001,Q55bMedCA_Feb2002,Q55bMedC_Sep2002,Q55bMedC_Mar2003,Q55bMedC_Sep2003,Q55bMedC,Q55bMedC,Q65bMedC,,,,,
388,VoluntryMedCare,volmedcare,,2,No,,,,Q55bMedC_Sep2001,Q55bMedCA_Feb2002,Q55bMedC_Sep2002,Q55bMedC_Mar2003,Q55bMedC_Sep2003,Q55bMedC,Q55bMedC,Q65bMedC,,,,,
388,VoluntryMedCare,volmedcare,,8,Not applicable,,,,Q55bMedC_Sep2001,Q55bMedCA_Feb2002,Q55bMedC_Sep2002,Q55bMedC_Mar2003,Q55bMedC_Sep2003,Q55bMedC,Q55bMedC,Q65bMedC,,,,,
388,VoluntryMedCare,volmedcare,,9,Unspecified,,,,Q55bMedC_Sep2001,Q55bMedCA_Feb2002,Q55bMedC_Sep2002,Q55bMedC_Mar2003,Q55bMedC_Sep2003,Q55bMedC,Q55bMedC,Q65bMedC,,,,,
389,VoluntryTrain,voltraining,,1,Yes,,,,Q55cTrai_Sep2001,Q55Train_Feb2002,Q55cTrai_Sep2002,Q55cTrai_Mar2003,Q55cTrai_Sep2003,Q55cTrai,Q55cTrai,Q65cTrai,,,,,
389,VoluntryTrain,voltraining,,2,No,,,,Q55cTrai_Sep2001,Q55Train_Feb2002,Q55cTrai_Sep2002,Q55cTrai_Mar2003,Q55cTrai_Sep2003,Q55cTrai,Q55cTrai,Q65cTrai,,,,,
389,VoluntryTrain,voltraining,,8,Not applicable,,,,Q55cTrai_Sep2001,Q55Train_Feb2002,Q55cTrai_Sep2002,Q55cTrai_Mar2003,Q55cTrai_Sep2003,Q55cTrai,Q55cTrai,Q65cTrai,,,,,
389,VoluntryTrain,voltraining,,9,Unspecified,,,,Q55cTrai_Sep2001,Q55Train_Feb2002,Q55cTrai_Sep2002,Q55cTrai_Mar2003,Q55cTrai_Sep2003,Q55cTrai,Q55cTrai,Q65cTrai,,,,,
390,VoluntryLaw,vollaw,,1,Yes,,,,Q55dLawk_Sep2001,Q55Lawke_Feb2002,Q55dLawk_Sep2002,Q55dLawk_Mar2003,Q55dLawk_Sep2003,Q55dLawk,Q55dLawk,Q65dLawk,,,,,
390,VoluntryLaw,vollaw,,2,No,,,,Q55dLawk_Sep2001,Q55Lawke_Feb2002,Q55dLawk_Sep2002,Q55dLawk_Mar2003,Q55dLawk_Sep2003,Q55dLawk,Q55dLawk,Q65dLawk,,,,,
390,VoluntryLaw,vollaw,,8,Not applicable,,,,Q55dLawk_Sep2001,Q55Lawke_Feb2002,Q55dLawk_Sep2002,Q55dLawk_Mar2003,Q55dLawk_Sep2003,Q55dLawk,Q55dLawk,Q65dLawk,,,,,
390,VoluntryLaw,vollaw,,9,Unspecified,,,,Q55dLawk_Sep2001,Q55Lawke_Feb2002,Q55dLawk_Sep2002,Q55dLawk_Mar2003,Q55dLawk_Sep2003,Q55dLawk,Q55dLawk,Q65dLawk,,,,,
391,VoluntryMaintain,volmaintain,,1,Yes,,,,Q55eMain_Sep2001,Q55Maint_Feb2002,Q55eComu_Sep2002,Q55eComu_Mar2003,Q55eComu_Sep2003,Q55eComu,Q55eComu,Q65eComu,,,,,
391,VoluntryMaintain,volmaintain,,2,No,,,,Q55eMain_Sep2001,Q55Maint_Feb2002,Q55eComu_Sep2002,Q55eComu_Mar2003,Q55eComu_Sep2003,Q55eComu,Q55eComu,Q65eComu,,,,,
391,VoluntryMaintain,volmaintain,,8,Not applicable,,,,Q55eMain_Sep2001,Q55Maint_Feb2002,Q55eComu_Sep2002,Q55eComu_Mar2003,Q55eComu_Sep2003,Q55eComu,Q55eComu,Q65eComu,,,,,
391,VoluntryMaintain,volmaintain,,9,Unspecified,,,,Q55eMain_Sep2001,Q55Maint_Feb2002,Q55eComu_Sep2002,Q55eComu_Mar2003,Q55eComu_Sep2003,Q55eComu,Q55eComu,Q65eComu,,,,,
392,VoluntryOrgEvent,volorgevent,,1,Yes,,,,Q55fOrge_Sep2001,Q55Orgev_Feb2002,Q55fOrgE_Sep2002,Q55fOrgE_Mar2003,Q55fOrgE_Sep2003,Q55fOrgE,Q55fOrge,Q65fOrge,,,,,
392,VoluntryOrgEvent,volorgevent,,2,No,,,,Q55fOrge_Sep2001,Q55Orgev_Feb2002,Q55fOrgE_Sep2002,Q55fOrgE_Mar2003,Q55fOrgE_Sep2003,Q55fOrgE,Q55fOrge,Q65fOrge,,,,,
392,VoluntryOrgEvent,volorgevent,,8,Not applicable,,,,Q55fOrge_Sep2001,Q55Orgev_Feb2002,Q55fOrgE_Sep2002,Q55fOrgE_Mar2003,Q55fOrgE_Sep2003,Q55fOrgE,Q55fOrge,Q65fOrge,,,,,
392,VoluntryOrgEvent,volorgevent,,9,Unspecified,,,,Q55fOrge_Sep2001,Q55Orgev_Feb2002,Q55fOrgE_Sep2002,Q55fOrgE_Mar2003,Q55fOrgE_Sep2003,Q55fOrgE,Q55fOrge,Q65fOrge,,,,,
393,VoluntryColMny,volcolmoney,,1,Yes,,,,Q55gColl_Sep2001,Q55Collm_Feb2002,Q55gColl_Sep2002,Q55gColl_Mar2003,Q55gColl_Sep2003,Q55gColl,Q55gColl,Q65gColl,,,,,
393,VoluntryColMny,volcolmoney,,2,No,,,,Q55gColl_Sep2001,Q55Collm_Feb2002,Q55gColl_Sep2002,Q55gColl_Mar2003,Q55gColl_Sep2003,Q55gColl,Q55gColl,Q65gColl,,,,,
393,VoluntryColMny,volcolmoney,,8,Not applicable,,,,Q55gColl_Sep2001,Q55Collm_Feb2002,Q55gColl_Sep2002,Q55gColl_Mar2003,Q55gColl_Sep2003,Q55gColl,Q55gColl,Q65gColl,,,,,
393,VoluntryColMny,volcolmoney,,9,Unspecified,,,,Q55gColl_Sep2001,Q55Collm_Feb2002,Q55gColl_Sep2002,Q55gColl_Mar2003,Q55gColl_Sep2003,Q55gColl,Q55gColl,Q65gColl,,,,,
394,VoluntryOrgColMny,volorgcolmoney,,1,Yes,,,,Q55hFund_Sep2001,Q55Fundr_Feb2002,Q55hFund_Sep2002,Q55hFund_Mar2003,Q55hFund_Sep2003,Q55hFund,Q55hFund,Q65hFund,,,,,
394,VoluntryOrgColMny,volorgcolmoney,,2,No,,,,Q55hFund_Sep2001,Q55Fundr_Feb2002,Q55hFund_Sep2002,Q55hFund_Mar2003,Q55hFund_Sep2003,Q55hFund,Q55hFund,Q65hFund,,,,,
394,VoluntryOrgColMny,volorgcolmoney,,8,Not applicable,,,,Q55hFund_Sep2001,Q55Fundr_Feb2002,Q55hFund_Sep2002,Q55hFund_Mar2003,Q55hFund_Sep2003,Q55hFund,Q55hFund,Q65hFund,,,,,
394,VoluntryOrgColMny,volorgcolmoney,,9,Unspecified,,,,Q55hFund_Sep2001,Q55Fundr_Feb2002,Q55hFund_Sep2002,Q55hFund_Mar2003,Q55hFund_Sep2003,Q55hFund,Q55hFund,Q65hFund,,,,,
395,VoluntryOther,volother,,1,Yes,,,,Q55iOthr_Sep2001,Q55Othr_Feb2002,Q55iOthr_Sep2002,Q55iOthr_Mar2003,Q55iOthr_Sep2003,Q55iOthr,Q55iOthr,Q65iOthr,,,,,
395,VoluntryOther,volother,,2,No,,,,Q55iOthr_Sep2001,Q55Othr_Feb2002,Q55iOthr_Sep2002,Q55iOthr_Mar2003,Q55iOthr_Sep2003,Q55iOthr,Q55iOthr,Q65iOthr,,,,,
395,VoluntryOther,volother,,8,Not applicable,,,,Q55iOthr_Sep2001,Q55Othr_Feb2002,Q55iOthr_Sep2002,Q55iOthr_Mar2003,Q55iOthr_Sep2003,Q55iOthr,Q55iOthr,Q65iOthr,,,,,
395,VoluntryOther,volother,,9,Unspecified,,,,Q55iOthr_Sep2001,Q55Othr_Feb2002,Q55iOthr_Sep2002,Q55iOthr_Mar2003,Q55iOthr_Sep2003,Q55iOthr,Q55iOthr,Q65iOthr,,,,,
396,DeathNum,deathnum,,,,,,,,DEATNR_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,1,2001 March,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,2,2001 April,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,3,2001 May,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,4,2001 June,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,5,2001 July,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,6,2001 August,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,7,2001 September,,,,,Q64DATED_Feb2002,,,,,,,,,,,
397,DeathDate,deathdate,,8,2001 October,,,,,Q64DATED_Feb2002,,,,,,,,,,,
